item_id,ADI,cv2,zero_ratio,demand_type,demand_type_name,demand_type_dbscan,demand_type_2
704.0,10.777777777777779,2.142483660130719,0.9672131147540983,2,Intermittent,0,0
705.0,5.632911392405063,3.2430269260886537,0.7377049180327869,1,Smooth,0,0
706.0,8.185714285714285,1.8523236599564519,0.7672131147540984,2,Intermittent,0,0
707.0,7.465753424657534,1.3408400499140822,0.7573770491803279,1,Smooth,0,0
708.0,8.619047619047619,1.3556480380499412,0.7901639344262295,2,Intermittent,0,0
709.0,7.765432098765432,3.529237591369598,0.7311475409836066,1,Smooth,0,0
710.0,7.908045977011494,1.0861003942360656,0.7114754098360656,1,Smooth,0,0
711.0,3.0704845814977975,7.760109034359297,0.25245901639344265,1,Smooth,0,0
712.0,8.708860759493671,0.652167374272379,0.7377049180327869,1,Smooth,0,0
713.0,4.397350993377484,23.54444135355436,0.5016393442622951,1,Smooth,0,2
714.0,8.7,0.9324511348587079,0.7344262295081967,1,Smooth,0,0
715.0,5.346153846153846,0.7558979754806548,0.5704918032786885,1,Smooth,0,0
716.0,7.944444444444445,0.8267777769705249,0.760655737704918,2,Intermittent,0,0
717.0,12.386363636363637,0.4664629136678825,0.8524590163934426,2,Intermittent,0,0
718.0,14.333333333333334,1.3781890869140625,0.898360655737705,2,Intermittent,0,0
719.0,17.58974358974359,0.5499681906182922,0.8688524590163934,2,Intermittent,0,0
720.0,17.09090909090909,1.172764001630898,0.8885245901639345,2,Intermittent,0,0
721.0,16.952380952380953,1.2184770518162205,0.9278688524590164,2,Intermittent,0,0
722.0,38.357142857142854,1.3093171296296298,0.9508196721311475,2,Intermittent,0,0
723.0,10.470588235294118,3.037112195121952,0.8852459016393442,2,Intermittent,0,0
724.0,28.875,2.3034951775209778,0.9180327868852459,2,Intermittent,0,0
725.0,38.2,4.405273437499999,0.9475409836065574,0,Lumpy,0,0
726.0,5.775862068965517,1.5104640819971036,0.8065573770491803,2,Intermittent,0,0
727.0,40.8,0.37138288022893695,0.980327868852459,2,Intermittent,0,0
728.0,18.54054054054054,1.7620724893188244,0.8754098360655738,2,Intermittent,0,0
729.0,9.661538461538461,2.5781190268553464,0.7836065573770492,2,Intermittent,0,0
730.0,17.4,9.309298091608126,0.8655737704918033,0,Lumpy,0,0
731.0,8.985915492957746,1.7757009411558313,0.7639344262295082,2,Intermittent,0,0
732.0,13.44,2.3277882056310406,0.8327868852459016,2,Intermittent,0,0
733.0,17.193548387096776,4.564351127587724,0.8950819672131147,0,Lumpy,0,0
735.0,31.352941176470587,0.9108972517475822,0.940983606557377,2,Intermittent,0,0
736.0,14.291666666666666,2.559507856812379,0.839344262295082,2,Intermittent,0,0
737.0,6.127659574468085,2.748203343986899,0.6885245901639344,1,Smooth,0,0
738.0,59.55555555555556,1.4672964202435916,0.9672131147540983,2,Intermittent,0,0
740.0,12.76923076923077,1.896218138785978,0.8262295081967214,2,Intermittent,0,0
741.0,1.0,0.10809917355371902,0.9934426229508196,2,Intermittent,0,0
742.0,19.11111111111111,0.9858000567490065,0.8786885245901639,2,Intermittent,0,0
743.0,47.0,0.5831944444444446,0.9508196721311475,2,Intermittent,0,0
744.0,5.743801652892562,2.8405671927664202,0.6,1,Smooth,0,0
745.0,89.2,0.0,0.980327868852459,2,Intermittent,0,0
746.0,30.09090909090909,7.759443885484311,0.9245901639344263,0,Lumpy,0,0
747.0,40.1875,3.0869838131330964,0.9442622950819672,2,Intermittent,0,0
748.0,12.317073170731707,0.7942630134342361,0.8622950819672132,2,Intermittent,0,0
749.0,153.5,0.11999999999999998,0.9901639344262295,2,Intermittent,0,1
750.0,2.9367088607594938,2.126996145971579,0.21967213114754097,1,Smooth,0,0
751.0,2.8461538461538463,1.6579197847672025,0.22950819672131148,1,Smooth,0,0
752.0,3.1396396396396398,2.401429006674011,0.26885245901639343,1,Smooth,0,0
753.0,3.2222222222222223,2.2334460581678854,0.28852459016393445,1,Smooth,0,0
754.0,3.125560538116592,2.2633623314162516,0.26557377049180325,1,Smooth,0,0
755.0,3.1714285714285713,2.0841359311913625,0.3081967213114754,1,Smooth,0,0
756.0,7.8765432098765435,1.2907898723864164,0.7311475409836066,1,Smooth,0,0
757.0,12.981132075471699,1.072495672404831,0.8229508196721311,2,Intermittent,0,0
758.0,6.912087912087912,0.8372005972830551,0.6983606557377049,1,Smooth,0,0
759.0,25.25925925925926,0.7879514838709677,0.9081967213114754,2,Intermittent,0,0
760.0,7.071428571428571,1.1738617384798922,0.6754098360655738,1,Smooth,0,0
761.0,7.064935064935065,3.4638280650449573,0.7442622950819672,1,Smooth,0,0
762.0,8.0,0.0,0.9934426229508196,2,Intermittent,0,0
763.0,10.69811320754717,10.625167402885802,0.8229508196721311,0,Lumpy,0,0
764.0,10.418181818181818,0.9243237125070742,0.8163934426229508,2,Intermittent,0,0
765.0,17.0,10.436558363361245,0.8622950819672132,0,Lumpy,0,0
766.0,22.45,1.2532505478451426,0.9311475409836065,2,Intermittent,0,0
767.0,12.87037037037037,1.1676814379140479,0.819672131147541,2,Intermittent,0,0
768.0,21.91304347826087,0.48502603878116346,0.921311475409836,2,Intermittent,0,0
769.0,63.833333333333336,2.2306841831425595,0.9770491803278688,2,Intermittent,0,0
770.0,43.0,0.27450980392156865,0.9770491803278688,2,Intermittent,0,0
771.0,13.714285714285714,0.5868947640869485,0.8590163934426229,2,Intermittent,0,0
772.0,32.23809523809524,4.064914078202652,0.9278688524590164,0,Lumpy,0,0
773.0,15.45945945945946,0.6829839476813317,0.8754098360655738,2,Intermittent,0,0
774.0,18.666666666666668,0.31713374291115315,0.898360655737705,2,Intermittent,0,0
775.0,17.615384615384617,1.7339298758217674,0.8688524590163934,2,Intermittent,0,0
776.0,5.735537190082645,1.8197229544905402,0.6,1,Smooth,0,0
777.0,3.9157303370786516,9.779631874512905,0.4131147540983607,1,Smooth,0,0
778.0,5.050724637681159,5.04343844826315,0.5442622950819672,1,Smooth,0,0
779.0,8.093023255813954,2.8136152051770225,0.7147540983606557,1,Smooth,0,0
780.0,7.543478260869565,0.5764470410410011,0.6950819672131148,1,Smooth,0,0
781.0,5.492307692307692,0.5569006849315068,0.7836065573770492,2,Intermittent,0,0
782.0,13.09433962264151,2.279386138381233,0.8229508196721311,2,Intermittent,0,0
783.0,13.84,0.4722475101417011,0.8327868852459016,2,Intermittent,0,0
784.0,16.853658536585368,0.7821643811686609,0.8622950819672132,2,Intermittent,0,0
785.0,20.41176470588235,4.257311918850381,0.8852459016393442,0,Lumpy,0,0
786.0,5.1415094339622645,2.6268434285807016,0.6491803278688525,1,Smooth,0,0
787.0,4.962686567164179,1.1700187353307725,0.5573770491803278,1,Smooth,0,0
788.0,4.677852348993288,2.536115379983139,0.5081967213114754,1,Smooth,0,0
789.0,4.8068965517241375,2.0375504987136126,0.521311475409836,1,Smooth,0,0
790.0,15.379310344827585,3.31086525458762,0.9016393442622951,2,Intermittent,0,0
791.0,4.741496598639456,2.020825442136184,0.5147540983606558,1,Smooth,0,0
792.0,13.770833333333334,1.649587990139179,0.839344262295082,2,Intermittent,0,0
793.0,70.0,0.37391724926350967,0.9770491803278688,2,Intermittent,0,0
794.0,24.22222222222222,1.0907248520710058,0.9081967213114754,2,Intermittent,0,0
795.0,21.6875,1.2693282560837742,0.8918032786885246,2,Intermittent,0,0
796.0,11.254901960784315,2.1608906618139487,0.8295081967213115,2,Intermittent,0,0
797.0,10.484848484848484,1.4301781466262977,0.780327868852459,2,Intermittent,0,0
798.0,13.782608695652174,1.7732943885603827,0.8459016393442623,2,Intermittent,0,0
799.0,18.057142857142857,0.8668169969634321,0.8819672131147541,2,Intermittent,0,0
800.0,8.178571428571429,0.9660963267140874,0.7213114754098361,1,Smooth,0,0
801.0,2.591078066914498,7.101522462042299,0.11475409836065574,1,Smooth,0,0
802.0,2.7991967871485945,14.542741953883231,0.18032786885245902,1,Smooth,0,14
803.0,9.180555555555555,1.5486963722876823,0.760655737704918,2,Intermittent,0,0
804.0,47.0,0.6585928489042676,0.980327868852459,2,Intermittent,0,0
805.0,36.55555555555556,0.6302476190476187,0.9377049180327869,2,Intermittent,0,0
806.0,10.25,0.7171234130859374,0.7737704918032787,2,Intermittent,0,0
807.0,19.454545454545453,1.0228881365907607,0.8885245901639345,2,Intermittent,0,0
808.0,9.652777777777779,1.1594074074074074,0.760655737704918,2,Intermittent,0,0
809.0,18.675675675675677,5.928727777777777,0.8754098360655738,0,Lumpy,0,0
810.0,10.890625,0.6650226815675231,0.7868852459016393,2,Intermittent,0,0
811.0,4.846153846153846,1.355400070601505,0.5278688524590164,1,Smooth,0,0
812.0,3.7379310344827585,2.255104705987765,0.521311475409836,1,Smooth,0,0
813.0,7.48936170212766,1.352165189090333,0.8426229508196721,2,Intermittent,0,0
814.0,4.958762886597938,8.847031588769992,0.6786885245901639,1,Smooth,0,0
815.0,25.31578947368421,1.7841575529105387,0.9344262295081968,2,Intermittent,0,0
816.0,2.482142857142857,1.1366686054955104,0.07868852459016394,1,Smooth,0,0
817.0,2.6807692307692306,1.0761010457640878,0.14426229508196722,1,Smooth,0,0
818.0,3.9152542372881354,0.8507760317517912,0.4163934426229508,1,Smooth,0,0
819.0,110.5,0.0,0.9901639344262295,2,Intermittent,0,0
820.0,24.464285714285715,0.9232516129032258,0.9049180327868852,2,Intermittent,0,0
821.0,73.55555555555556,0.0,0.9672131147540983,2,Intermittent,0,0
822.0,24.5,0.15306122448979592,0.9836065573770492,2,Intermittent,0,0
824.0,150.0,1.3388429752066116,0.9934426229508196,2,Intermittent,0,1
825.0,1.9428571428571428,26.636719404048012,0.42295081967213116,1,Smooth,0,2
826.0,6.1415929203539825,6.394891753223507,0.6262295081967213,1,Smooth,0,0
827.0,5.531746031746032,15.30365256906371,0.5836065573770491,1,Smooth,0,0
828.0,6.5046728971962615,2.051824196300379,0.6459016393442623,1,Smooth,0,0
829.0,151.0,0.3875432525951558,0.9934426229508196,2,Intermittent,0,1
830.0,10.043478260869565,0.7436819439095276,0.7704918032786885,2,Intermittent,0,0
831.0,14.931818181818182,0.42175456650373033,0.8524590163934426,2,Intermittent,0,0
832.0,159.0,4.849479215760203,0.9868852459016394,0,Lumpy,-1,1
833.0,4.727891156462585,4.86058900460874,0.5147540983606558,1,Smooth,0,0
834.0,4.439490445859873,17.048453476530565,0.4819672131147541,1,Smooth,0,0
835.0,8.866666666666667,3.2036377253276562,0.7508196721311475,1,Smooth,0,0
836.0,8.810126582278482,1.276311641687682,0.7377049180327869,1,Smooth,0,0
837.0,2.4892857142857143,4.766953996901438,0.07868852459016394,1,Smooth,0,0
838.0,2.8683127572016462,5.779024023206297,0.2,1,Smooth,0,0
839.0,8.964912280701755,1.0770434469082386,0.8098360655737705,2,Intermittent,0,0
840.0,6.157894736842105,1.7963929628505297,0.8098360655737705,2,Intermittent,0,0
841.0,8.0,1.4780069988064217,0.7114754098360656,1,Smooth,0,0
842.0,8.897435897435898,1.4805753985962922,0.740983606557377,1,Smooth,0,0
843.0,6.485981308411215,2.2118584833078807,0.6459016393442623,1,Smooth,0,0
844.0,6.114035087719298,1.8774106711647391,0.6229508196721312,1,Smooth,0,0
845.0,15.488888888888889,2.4921872877451605,0.8491803278688524,2,Intermittent,0,0
848.0,26.956521739130434,0.9051623492169941,0.921311475409836,2,Intermittent,0,0
849.0,17.425,0.743110956950707,0.8655737704918033,2,Intermittent,0,0
850.0,10.117647058823529,2.5104923626460285,0.7737704918032787,2,Intermittent,0,0
851.0,7.920454545454546,2.064038735718016,0.7081967213114754,1,Smooth,0,0
852.0,5.957264957264957,1.6226637555452885,0.6131147540983607,1,Smooth,0,0
853.0,7.8,1.5783332565522268,0.7672131147540984,2,Intermittent,0,0
854.0,9.41891891891892,1.3542737398331772,0.7540983606557377,1,Smooth,0,0
855.0,53.53846153846154,0.6508875739644969,0.9540983606557377,2,Intermittent,0,0
856.0,31.272727272727273,1.0327236151372856,0.9245901639344263,2,Intermittent,0,0
857.0,114.0,1.023356401384083,0.9770491803278688,2,Intermittent,0,0
858.0,19.36111111111111,0.8318632453710456,0.8786885245901639,2,Intermittent,0,0
859.0,7.909090909090909,1.318697017474967,0.7081967213114754,1,Smooth,0,0
860.0,9.616666666666667,1.62944167527977,0.8,2,Intermittent,0,0
861.0,10.08695652173913,1.604560926799115,0.7704918032786885,2,Intermittent,0,0
862.0,14.91304347826087,1.6272523386956386,0.8459016393442623,2,Intermittent,0,0
863.0,12.267857142857142,1.5089307128074017,0.8131147540983606,2,Intermittent,0,0
864.0,13.94,1.237585011004613,0.8327868852459016,2,Intermittent,0,0
865.0,12.907407407407407,0.7133296242839374,0.819672131147541,2,Intermittent,0,0
867.0,26.32,0.8743861607142859,0.9147540983606557,2,Intermittent,0,0
868.0,145.0,0.75,0.9901639344262295,2,Intermittent,0,1
869.0,9.63076923076923,1.3116405236235906,0.7836065573770492,2,Intermittent,0,0
870.0,4.907692307692308,1.339886017969892,0.5704918032786885,1,Smooth,0,0
871.0,8.19277108433735,1.14259302400189,0.7245901639344262,1,Smooth,0,0
872.0,5.889830508474576,1.303098112535612,0.6098360655737705,1,Smooth,0,0
873.0,6.290909090909091,3.302017203217834,0.6360655737704918,1,Smooth,0,0
874.0,126.5,0.11999999999999998,0.9901639344262295,2,Intermittent,0,0
876.0,17.05263157894737,6.281778450477722,0.9344262295081968,0,Lumpy,0,0
877.0,2.892116182572614,10.464676810859793,0.20655737704918034,1,Smooth,0,0
878.0,5.403100775193798,5.224514823258013,0.5737704918032787,1,Smooth,0,0
879.0,9.63076923076923,0.6862503853898955,0.7836065573770492,2,Intermittent,0,0
880.0,9.405405405405405,2.1074354403562774,0.7540983606557377,1,Smooth,0,0
881.0,19.88888888888889,1.0898112880886426,0.9081967213114754,2,Intermittent,0,0
882.0,12.75,1.1794376138147569,0.8262295081967214,2,Intermittent,0,0
883.0,16.333333333333332,5.082040861895724,0.8590163934426229,0,Lumpy,0,0
884.0,14.595744680851064,2.329414857109479,0.8426229508196721,2,Intermittent,0,0
887.0,5.507936507936508,4.2156689170498,0.5836065573770491,1,Smooth,0,0
888.0,6.978021978021978,0.8206246876181343,0.6983606557377049,1,Smooth,0,0
889.0,4.9714285714285715,1.4693101276595741,0.5377049180327869,1,Smooth,0,0
890.0,7.326315789473684,1.3856380090255647,0.6852459016393443,1,Smooth,0,0
891.0,4.206060606060606,2.4434827303487676,0.4557377049180328,1,Smooth,0,0
892.0,7.061224489795919,1.1835417507960277,0.6754098360655738,1,Smooth,0,0
893.0,3.487437185929648,17.890292536781406,0.3442622950819672,1,Smooth,0,14
894.0,5.972972972972973,16.644698659930103,0.6327868852459017,1,Smooth,0,0
895.0,7.626373626373627,18.134680955275094,0.6983606557377049,1,Smooth,0,0
896.0,4.064705882352941,24.327692584950846,0.43934426229508194,1,Smooth,0,2
897.0,5.791666666666667,23.1412950714352,0.6032786885245902,1,Smooth,0,2
898.0,3.459016393442623,16.025561688889688,0.39672131147540984,1,Smooth,0,0
899.0,3.325358851674641,17.096981920575868,0.3114754098360656,1,Smooth,0,14
900.0,4.553956834532374,3.7046421370682214,0.5409836065573771,1,Smooth,0,0
901.0,13.23076923076923,1.9696218528013558,0.8262295081967214,2,Intermittent,0,0
902.0,4.383647798742138,2.1058895023049633,0.47540983606557374,1,Smooth,0,0
903.0,11.135593220338983,6.608006573911662,0.8032786885245902,0,Lumpy,0,0
904.0,12.333333333333334,5.391167339554068,0.8295081967213115,0,Lumpy,0,0
905.0,8.011494252873563,1.4328901380030985,0.7114754098360656,1,Smooth,0,0
906.0,10.26865671641791,7.126077397774493,0.7770491803278688,0,Lumpy,0,0
907.0,3.668421052631579,6.969035213601142,0.3737704918032787,1,Smooth,0,0
908.0,3.2268518518518516,5.085365632423149,0.28852459016393445,1,Smooth,0,0
909.0,4.978571428571429,5.137396062877378,0.5377049180327869,1,Smooth,0,0
910.0,3.4166666666666665,12.68306500814982,0.32786885245901637,1,Smooth,0,0
911.0,3.4974874371859297,2.917596055346515,0.3442622950819672,1,Smooth,0,0
912.0,7.112244897959184,1.470084636888623,0.6754098360655738,1,Smooth,0,0
913.0,243.0,0.0,0.9934426229508196,2,Intermittent,0,1
914.0,7.688888888888889,23.210814919361265,0.7016393442622951,1,Smooth,0,2
915.0,51.5,1.7294762400277488,0.9901639344262295,2,Intermittent,0,0
916.0,13.789473684210526,12.451415753770142,0.9344262295081968,0,Lumpy,0,0
917.0,3.9322033898305087,14.346185671857551,0.4163934426229508,1,Smooth,0,0
918.0,3.2439024390243905,13.495974645367353,0.32459016393442625,1,Smooth,0,0
919.0,3.6777777777777776,2.19164522840046,0.4065573770491803,1,Smooth,0,0
920.0,4.661971830985915,18.386855928038766,0.5311475409836065,1,Smooth,0,2
921.0,4.796992481203008,4.0064237344795055,0.5606557377049181,1,Smooth,0,0
922.0,24.59090909090909,1.0005367686527105,0.9245901639344263,2,Intermittent,0,0
923.0,5.055555555555555,3.4723089717436544,0.5836065573770491,1,Smooth,0,0
924.0,5.531746031746032,9.72904900633635,0.5836065573770491,1,Smooth,0,0
925.0,3.4166666666666665,1.223536139132391,0.32786885245901637,1,Smooth,0,0
926.0,2.8218623481781377,7.719597350901507,0.18688524590163935,1,Smooth,0,0
927.0,42.0,1.199294532627866,0.9737704918032787,2,Intermittent,0,0
928.0,24.807692307692307,1.3044143876337693,0.9114754098360656,2,Intermittent,0,0
929.0,3.334928229665072,7.078015693323732,0.3114754098360656,1,Smooth,0,0
930.0,6.223214285714286,1.1003109761366232,0.6295081967213115,1,Smooth,0,0
931.0,3.2877358490566038,3.329484543063588,0.3016393442622951,1,Smooth,0,0
932.0,2.8333333333333335,17.205951642691957,0.1901639344262295,1,Smooth,0,14
933.0,3.4,8.896073374529394,0.32459016393442625,1,Smooth,0,0
934.0,4.840277777777778,5.521457774091969,0.5245901639344263,1,Smooth,0,0
935.0,3.3636363636363638,8.49229252602572,0.3475409836065574,1,Smooth,0,0
936.0,5.102941176470588,1.9578770680503366,0.5508196721311476,1,Smooth,0,0
938.0,11.545454545454545,0.6033753902185224,0.8163934426229508,2,Intermittent,0,0
939.0,6.036363636363636,0.9282339915770434,0.8163934426229508,2,Intermittent,0,0
940.0,7.449438202247191,0.8268798629984183,0.7049180327868853,1,Smooth,0,0
941.0,2.6104868913857677,5.531653702633375,0.12131147540983607,1,Smooth,0,0
942.0,2.5071942446043165,5.0901147486318195,0.08524590163934426,1,Smooth,0,0
943.0,2.7440944881889764,3.8637517713878777,0.16393442622950818,1,Smooth,0,0
944.0,2.420138888888889,3.3452614963572627,0.05245901639344262,1,Smooth,0,0
945.0,3.19,3.1623132552372404,0.34098360655737703,1,Smooth,0,0
946.0,3.467391304347826,3.3818253641610694,0.39344262295081966,1,Smooth,0,0
947.0,3.3509615384615383,2.1962301632109615,0.31475409836065577,1,Smooth,0,0
948.0,3.0304347826086957,2.4815816050356814,0.24262295081967214,1,Smooth,0,0
949.0,2.9674418604651165,4.954099840126682,0.29180327868852457,1,Smooth,0,0
950.0,5.87037037037037,3.1449063116827762,0.6426229508196721,1,Smooth,0,0
951.0,9.774647887323944,1.9159413914286707,0.7639344262295082,2,Intermittent,0,0
952.0,12.409090909090908,1.8438828112277321,0.8524590163934426,2,Intermittent,0,0
953.0,9.816901408450704,1.7444207592927754,0.7639344262295082,2,Intermittent,0,0
954.0,8.86111111111111,1.8555987760873693,0.760655737704918,2,Intermittent,0,0
955.0,15.0,1.6695398413556874,0.9180327868852459,2,Intermittent,0,0
956.0,6.105769230769231,4.642387662849281,0.6557377049180327,1,Smooth,0,0
957.0,6.054545454545455,4.326327512915999,0.6360655737704918,1,Smooth,0,0
958.0,7.3052631578947365,7.076495907992399,0.6852459016393443,1,Smooth,0,0
959.0,4.6644295302013425,19.95339096453428,0.5081967213114754,1,Smooth,0,2
960.0,4.6891891891891895,38.916877697698176,0.5114754098360655,1,Smooth,-1,2
961.0,6.903846153846154,1.5920583648919584,0.8262295081967214,2,Intermittent,0,0
962.0,18.033333333333335,7.143674753824531,0.898360655737705,0,Lumpy,0,0
963.0,3.4504950495049505,2.3209174660064797,0.3344262295081967,1,Smooth,0,0
964.0,2.765873015873016,9.387513706312081,0.17049180327868851,1,Smooth,0,0
965.0,3.1396396396396398,4.839039574056771,0.26885245901639343,1,Smooth,0,0
966.0,2.5253623188405796,16.478463120377675,0.09180327868852459,1,Smooth,0,14
967.0,3.845303867403315,4.003003209713117,0.40327868852459015,1,Smooth,0,0
968.0,4.296296296296297,6.986015741029497,0.46557377049180326,1,Smooth,0,0
969.0,3.5510204081632653,17.288820264672086,0.3540983606557377,1,Smooth,0,14
970.0,5.857142857142857,1.9546120734992183,0.6065573770491803,1,Smooth,0,0
971.0,4.555555555555555,6.873275435825915,0.49508196721311476,1,Smooth,0,0
972.0,3.2119815668202767,11.93218649758085,0.28524590163934427,1,Smooth,0,0
973.0,5.162962962962963,19.739650113356976,0.5540983606557377,1,Smooth,0,2
974.0,5.0,5.624796284500486,0.5606557377049181,1,Smooth,0,0
975.0,4.889705882352941,4.953951032285934,0.5508196721311476,1,Smooth,0,0
976.0,3.292079207920792,4.272598929478118,0.3344262295081967,1,Smooth,0,0
977.0,3.7074468085106385,1.9211320911994003,0.380327868852459,1,Smooth,0,0
978.0,4.9361702127659575,1.3344015541364411,0.5344262295081967,1,Smooth,0,0
979.0,3.4,1.5550558549007452,0.32459016393442625,1,Smooth,0,0
980.0,3.272300469483568,1.487475170761823,0.2983606557377049,1,Smooth,0,0
982.0,12.55813953488372,0.9160052542690936,0.8557377049180328,2,Intermittent,0,0
983.0,5.842105263157895,0.7876783230683992,0.6229508196721312,1,Smooth,0,0
984.0,4.7534246575342465,2.164056143650444,0.5180327868852459,1,Smooth,0,0
985.0,6.619047619047619,2.29786197763153,0.6524590163934426,1,Smooth,0,0
986.0,4.03125,1.1918641900451643,0.5770491803278689,1,Smooth,0,0
987.0,3.186602870813397,1.8913506792360464,0.3114754098360656,1,Smooth,0,0
988.0,4.0120481927710845,1.1918147294594241,0.4524590163934426,1,Smooth,0,0
989.0,2.707317073170732,2.8254736391439805,0.1901639344262295,1,Smooth,0,0
990.0,4.377358490566038,7.1981369509106665,0.47540983606557374,1,Smooth,0,0
991.0,10.359375,0.6610726803614085,0.7868852459016393,2,Intermittent,0,0
992.0,7.595744680851064,0.5007022600512335,0.8426229508196721,2,Intermittent,0,0
993.0,16.285714285714285,0.3553006793855969,0.9278688524590164,2,Intermittent,0,0
994.0,140.5,1.0743801652892562,0.9836065573770492,2,Intermittent,0,0
995.0,6.37,1.412460890013751,0.6688524590163935,1,Smooth,0,0
997.0,3.7074468085106385,1.0791478169584257,0.380327868852459,1,Smooth,0,0
998.0,17.5,0.0,0.9377049180327869,2,Intermittent,0,0
999.0,23.666666666666668,0.6299999999999999,0.9770491803278688,2,Intermittent,0,0
1000.0,13.576923076923077,0.03329369797859691,0.9114754098360656,2,Intermittent,0,0
1001.0,3.61139896373057,3.0225346745922863,0.3639344262295082,1,Smooth,0,0
1002.0,21.8,0.48805000406605503,0.898360655737705,2,Intermittent,0,0
1003.0,12.685185185185185,1.2099425402136268,0.819672131147541,2,Intermittent,0,0
1004.0,27.652173913043477,0.2847256549678694,0.921311475409836,2,Intermittent,0,0
1005.0,4.625,1.1816319166403852,0.5245901639344263,1,Smooth,0,0
1006.0,5.301587301587301,0.5442942942942942,0.7901639344262295,2,Intermittent,0,0
1007.0,4.2976190476190474,0.9118470426158637,0.7213114754098361,1,Smooth,0,0
1008.0,16.035714285714285,1.0309007232084155,0.9049180327868852,2,Intermittent,0,0
1009.0,30.318181818181817,0.20189967550027044,0.9245901639344263,2,Intermittent,0,0
1010.0,14.333333333333334,0.8241,0.8786885245901639,2,Intermittent,0,0
1011.0,12.675675675675675,0.024374999999999997,0.8754098360655738,2,Intermittent,0,0
1012.0,22.304347826086957,0.028791807009558495,0.921311475409836,2,Intermittent,0,0
1013.0,15.56,23.58405449254958,0.9147540983606557,0,Lumpy,0,2
1014.0,3.126865671641791,3.058382929446164,0.5573770491803278,1,Smooth,0,0
1015.0,10.042553191489361,1.1242844772315004,0.8426229508196721,2,Intermittent,0,0
1016.0,5.688524590163935,1.7345137069445553,0.5967213114754099,1,Smooth,0,0
1017.0,26.4,0.5847727398317757,0.9147540983606557,2,Intermittent,0,0
1018.0,5.815789473684211,3.0254354641743593,0.6229508196721312,1,Smooth,0,0
1019.0,5.758064516129032,2.393080334045695,0.7934426229508197,2,Intermittent,0,0
1020.0,5.03125,3.5064090291607206,0.6819672131147541,1,Smooth,0,0
1021.0,4.302469135802469,2.3149100288163766,0.46557377049180326,1,Smooth,0,0
1022.0,7.040404040404041,10.23911027115452,0.6721311475409836,1,Smooth,0,0
1023.0,3.323809523809524,1.5396490147724513,0.6524590163934426,1,Smooth,0,0
1024.0,11.161290322580646,1.499864757978255,0.7934426229508197,2,Intermittent,0,0
1025.0,6.737864077669903,3.862805519352865,0.659016393442623,1,Smooth,0,0
1026.0,7.081632653061225,2.76867215624612,0.6754098360655738,1,Smooth,0,0
1027.0,8.11111111111111,8.86141730572864,0.7311475409836066,1,Smooth,0,0
1028.0,9.971014492753623,11.65580281037166,0.7704918032786885,0,Lumpy,0,0
1029.0,5.87962962962963,0.997954436545,0.6426229508196721,1,Smooth,0,0
1030.0,9.372549019607844,1.9286206670168062,0.8295081967213115,2,Intermittent,0,0
1031.0,5.760330578512397,2.978470198751656,0.6,1,Smooth,0,0
1032.0,7.185567010309279,5.105775792542958,0.6786885245901639,1,Smooth,0,0
1033.0,5.014388489208633,1.5505420918367347,0.5409836065573771,1,Smooth,0,0
1034.0,2.4285714285714284,3.0580537177254543,0.05573770491803279,1,Smooth,0,0
1035.0,5.320610687022901,5.612546516527866,0.5672131147540984,1,Smooth,0,0
1036.0,3.135869565217391,2.3779736695745797,0.39344262295081966,1,Smooth,0,0
1037.0,7.7444444444444445,3.8660260809883304,0.7016393442622951,1,Smooth,0,0
1038.0,7.185567010309279,0.8874452677617515,0.6786885245901639,1,Smooth,0,0
1039.0,3.4504950495049505,2.0618851732548076,0.3344262295081967,1,Smooth,0,0
1040.0,2.7440944881889764,2.25781458755213,0.16393442622950818,1,Smooth,0,0
1041.0,4.964285714285714,4.855077977154843,0.5377049180327869,1,Smooth,0,0
1042.0,6.488095238095238,3.3763714523668633,0.7213114754098361,1,Smooth,0,0
1043.0,4.35625,8.32268600907705,0.4721311475409836,1,Smooth,0,0
1044.0,5.956896551724138,2.15578430773423,0.6163934426229508,1,Smooth,0,0
1045.0,5.7272727272727275,2.203494006307387,0.6,1,Smooth,0,0
1046.0,4.130434782608695,1.538384932212221,0.46885245901639344,1,Smooth,0,0
1047.0,2.6807692307692306,2.8311932992555495,0.14426229508196722,1,Smooth,0,0
1048.0,5.857142857142857,6.691029026940813,0.6065573770491803,1,Smooth,0,0
1049.0,10.545454545454545,2.59185644060995,0.780327868852459,2,Intermittent,0,0
1050.0,5.948453608247423,7.275919447508023,0.6786885245901639,1,Smooth,0,0
1051.0,5.3538461538461535,7.413521819385026,0.5704918032786885,1,Smooth,0,0
1052.0,7.65934065934066,8.409246322378714,0.6983606557377049,1,Smooth,0,0
1053.0,8.822784810126583,14.780102673299172,0.7377049180327869,1,Smooth,0,0
1054.0,6.514018691588785,10.850254673387942,0.6459016393442623,1,Smooth,0,0
1055.0,5.808333333333334,8.609465459615338,0.6032786885245902,1,Smooth,0,0
1056.0,6.223214285714286,10.591591405016036,0.6295081967213115,1,Smooth,0,0
1057.0,13.9,4.303937058761479,0.8327868852459016,0,Lumpy,0,0
1058.0,9.833333333333334,6.846696835248808,0.819672131147541,0,Lumpy,0,0
1059.0,15.592592592592593,11.642466106449394,0.9081967213114754,0,Lumpy,0,0
